created_at,edge_type,src_party,src_wing,dst_party,dst_wing,src_account,dst_account,full_text,preds_binary,preds_prob
2019-05-26 08:04:11+00:00,user_mentions,Meretz,Left,Blue and White,Center,Michal_Rozin,ZviHauser,"אז  @ZviHauser ו@YoazHendel1 בחרתם שלא להגיע להפגנה אמש, כי הוזמנו לקחת חלק בה כל שותפות האופוזיציה. מין רעיון מוזר שכזה - שוויון לכל אזרחי המדינה. טוב שנשארתם בבית; האופוזיציה צריכה להיות אלטרנטיבה אידיאולוגית לשלטון. התנגדות אישית לנתניהו לא הופכת אתכם לאופוזיציה.",1,0.96861064
2019-05-26 08:04:11+00:00,user_mentions,Meretz,Left,Blue and White,Center,Michal_Rozin,YoazHendel1,"אז  @ZviHauser ו@YoazHendel1 בחרתם שלא להגיע להפגנה אמש, כי הוזמנו לקחת חלק בה כל שותפות האופוזיציה. מין רעיון מוזר שכזה - שוויון לכל אזרחי המדינה. טוב שנשארתם בבית; האופוזיציה צריכה להיות אלטרנטיבה אידיאולוגית לשלטון. התנגדות אישית לנתניהו לא הופכת אתכם לאופוזיציה.",1,0.96861064
2019-05-26 08:04:11+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"אז  @ZviHauser ו@YoazHendel1 בחרתם שלא להגיע להפגנה אמש, כי הוזמנו לקחת חלק בה כל שותפות האופוזיציה. מין רעיון מוזר שכזה - שוויון לכל אזרחי המדינה. טוב שנשארתם בבית; האופוזיציה צריכה להיות אלטרנטיבה אידיאולוגית לשלטון. התנגדות אישית לנתניהו לא הופכת אתכם לאופוזיציה.",1,0.96861064
2019-05-26 08:04:11+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"אז  @ZviHauser ו@YoazHendel1 בחרתם שלא להגיע להפגנה אמש, כי הוזמנו לקחת חלק בה כל שותפות האופוזיציה. מין רעיון מוזר שכזה - שוויון לכל אזרחי המדינה. טוב שנשארתם בבית; האופוזיציה צריכה להיות אלטרנטיבה אידיאולוגית לשלטון. התנגדות אישית לנתניהו לא הופכת אתכם לאופוזיציה.",1,0.96861064
2019-05-26 07:56:45+00:00,user_mentions,Meretz,Left,Blue and White,Center,Michal_Rozin,bogie_yaalon,"תגיד, @bogie_yaalon אמרת שאנשי ליכוד שהיו בדרך להפגנה הסתובבו וחזרו הביתה כששמעו שעודה נואם, איך זה מסתדר עם האמירה שלך שביבי ״טשטש פה את כל העניין שכל הערבים אותו הדבר ו'מוות לערבים' זה הנזק שעושה נתניהו"". מאבק על הדמוקרטיה לא כוללת את כל אזרחי המדינה?",0,0.57991374
2019-05-26 07:56:45+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"תגיד, @bogie_yaalon אמרת שאנשי ליכוד שהיו בדרך להפגנה הסתובבו וחזרו הביתה כששמעו שעודה נואם, איך זה מסתדר עם האמירה שלך שביבי ״טשטש פה את כל העניין שכל הערבים אותו הדבר ו'מוות לערבים' זה הנזק שעושה נתניהו"". מאבק על הדמוקרטיה לא כוללת את כל אזרחי המדינה?",0,0.57991374
2019-05-26 07:56:45+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"תגיד, @bogie_yaalon אמרת שאנשי ליכוד שהיו בדרך להפגנה הסתובבו וחזרו הביתה כששמעו שעודה נואם, איך זה מסתדר עם האמירה שלך שביבי ״טשטש פה את כל העניין שכל הערבים אותו הדבר ו'מוות לערבים' זה הנזק שעושה נתניהו"". מאבק על הדמוקרטיה לא כוללת את כל אזרחי המדינה?",0,0.57991374
2019-05-26 07:56:45+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,Likud_Party,"תגיד, @bogie_yaalon אמרת שאנשי ליכוד שהיו בדרך להפגנה הסתובבו וחזרו הביתה כששמעו שעודה נואם, איך זה מסתדר עם האמירה שלך שביבי ״טשטש פה את כל העניין שכל הערבים אותו הדבר ו'מוות לערבים' זה הנזק שעושה נתניהו"". מאבק על הדמוקרטיה לא כוללת את כל אזרחי המדינה?",0,0.57991374
2019-05-25 19:43:47+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"היום התחלנו את המאבק על הדמוקרטיה, על שלטון החוק, על הבית. אין יותר מקום להתקרנפות. המאבק על דמותה של מדינת ישראל רק התחיל, ואלפי המפגינים שהגיעו מוכיחים שאין ספק שהוא ימשך. לממשלת נתניהו החמישית צפויה ותהיה התנגדות בכנסת וברחוב. https://t.co/bAENRh1425",0,0.44514593
2019-05-25 19:43:47+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"היום התחלנו את המאבק על הדמוקרטיה, על שלטון החוק, על הבית. אין יותר מקום להתקרנפות. המאבק על דמותה של מדינת ישראל רק התחיל, ואלפי המפגינים שהגיעו מוכיחים שאין ספק שהוא ימשך. לממשלת נתניהו החמישית צפויה ותהיה התנגדות בכנסת וברחוב. https://t.co/bAENRh1425",0,0.44514593
2019-05-25 09:37:35+00:00,free_mentions,Meretz,Left,Blue and White,Center,Michal_Rozin,Kachollavan19,"למרות המחלוקות הקיימות בין סיעות האופוזיציה השונות, וגם בתוכן, זו שעת מבחן גורלית לאופוזיציה לשיתוף פעולה בכנסת וברחוב להצלת הדמוקרטיה הישראלית. זה מבחן מנהיגות ליו״ר כחול לבן בני גנץ שעתיד להיות יו״ר האופוזיציה (2/2)",0,0.96488744
2019-05-25 09:37:35+00:00,free_mentions,Meretz,Left,Blue and White,Center,Michal_Rozin,BlueWhite2019,"למרות המחלוקות הקיימות בין סיעות האופוזיציה השונות, וגם בתוכן, זו שעת מבחן גורלית לאופוזיציה לשיתוף פעולה בכנסת וברחוב להצלת הדמוקרטיה הישראלית. זה מבחן מנהיגות ליו״ר כחול לבן בני גנץ שעתיד להיות יו״ר האופוזיציה (2/2)",0,0.96488744
2019-05-25 09:37:35+00:00,free_mentions,Meretz,Left,Blue and White,Center,Michal_Rozin,gantzbe,"למרות המחלוקות הקיימות בין סיעות האופוזיציה השונות, וגם בתוכן, זו שעת מבחן גורלית לאופוזיציה לשיתוף פעולה בכנסת וברחוב להצלת הדמוקרטיה הישראלית. זה מבחן מנהיגות ליו״ר כחול לבן בני גנץ שעתיד להיות יו״ר האופוזיציה (2/2)",0,0.96488744
2019-05-25 09:37:16+00:00,free_mentions,Meretz,Left,Blue and White,Center,Michal_Rozin,BlueWhite2019,בשבת תרבות עם @AmalyaDuek ברמת השרון קראתי לראשי כחול לבן לעשות מאמץ אחרון לשיתוף המפלגות הערביות היום בהפגנה. הציבור רוצה לראות מאבק של כל האופוזיציה ביחד בכנסת וברחוב. לא ניתן להילחם על הדמוקרטיה הישראלית ובו זמנית להדיר 20% מאזרחי המדינה (1/2)=&gt; https://t.co/jVbTeuzFgP,1,0.8938604
2019-05-25 09:37:16+00:00,free_mentions,Meretz,Left,Blue and White,Center,Michal_Rozin,Kachollavan19,בשבת תרבות עם @AmalyaDuek ברמת השרון קראתי לראשי כחול לבן לעשות מאמץ אחרון לשיתוף המפלגות הערביות היום בהפגנה. הציבור רוצה לראות מאבק של כל האופוזיציה ביחד בכנסת וברחוב. לא ניתן להילחם על הדמוקרטיה הישראלית ובו זמנית להדיר 20% מאזרחי המדינה (1/2)=&gt; https://t.co/jVbTeuzFgP,1,0.8938604
2019-05-23 21:17:46+00:00,free_mentions,Meretz,Left,Culanu,Right,Michal_Rozin,KahlonMoshe,"אין גבול לציניות, לשקרים ולהפרת ההבטחות. בבוקר רועי פולקמן הופך את דעתו על פסקת ההתגברות ב-180 מעלות ועכשיו כחלון, שהתחייב לא לשבת בממשלת 60 מנדטים מצהיר שיישב בה. אולי ממשלת נתניהו החמישית הוקמה היום, אבל יסודותיה הם רמיית הציבור הישראלי @newsisrael13 @sefiova https://t.co/ZeUUBMA3n4",1,0.9985827
2019-05-23 21:17:46+00:00,free_mentions,Meretz,Left,Culanu,Right,Michal_Rozin,Roy_Folkman,"אין גבול לציניות, לשקרים ולהפרת ההבטחות. בבוקר רועי פולקמן הופך את דעתו על פסקת ההתגברות ב-180 מעלות ועכשיו כחלון, שהתחייב לא לשבת בממשלת 60 מנדטים מצהיר שיישב בה. אולי ממשלת נתניהו החמישית הוקמה היום, אבל יסודותיה הם רמיית הציבור הישראלי @newsisrael13 @sefiova https://t.co/ZeUUBMA3n4",1,0.9985827
2019-05-23 21:17:46+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"אין גבול לציניות, לשקרים ולהפרת ההבטחות. בבוקר רועי פולקמן הופך את דעתו על פסקת ההתגברות ב-180 מעלות ועכשיו כחלון, שהתחייב לא לשבת בממשלת 60 מנדטים מצהיר שיישב בה. אולי ממשלת נתניהו החמישית הוקמה היום, אבל יסודותיה הם רמיית הציבור הישראלי @newsisrael13 @sefiova https://t.co/ZeUUBMA3n4",1,0.9985827
2019-05-23 21:17:46+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"אין גבול לציניות, לשקרים ולהפרת ההבטחות. בבוקר רועי פולקמן הופך את דעתו על פסקת ההתגברות ב-180 מעלות ועכשיו כחלון, שהתחייב לא לשבת בממשלת 60 מנדטים מצהיר שיישב בה. אולי ממשלת נתניהו החמישית הוקמה היום, אבל יסודותיה הם רמיית הציבור הישראלי @newsisrael13 @sefiova https://t.co/ZeUUBMA3n4",1,0.9985827
2019-05-23 10:03:07+00:00,free_mentions,Meretz,Left,Shas,Right,Michal_Rozin,ariyederi,"דרעי, ליברמן וליצמן שימו לב, הציונות הדתית מכוונת לשלוט גם בקואליציה הבאה. כך נראה מדרון חלקלק. קודם כל, כדי לאפשר לחרדים לשרת, מקימים גדוד נפרד שבו יכולים להיות גברים בלבד. לאחר מכן, חרד""לים מרגישים מופלים ומקבלים אישור להצטרף לגדוד המופרד גם כן.  https://t.co/zXgI3uR4m2",0,0.7079036
2019-05-22 17:52:02+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"אף תרגיל פוליטי לא יוכל להסתיר את הבושה. ושלא תטעו, זה לא רק מטריד אותי בגלל הרצון של נתניהו להימלט מכתב אישום, אלא לאור המשמעות של זה על הדמוקרטיה הישראלית בכללותה. מדובר בביטול מוחלט של המשפט החוקתי והמנהלי של מדינת ישראל בהצעת חוק אחת, שתשאיר את כולנו ללא הגנה @DaphnaLiel https://t.co/sUhad1PiTC",1,0.6670511
2019-05-22 17:52:02+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"אף תרגיל פוליטי לא יוכל להסתיר את הבושה. ושלא תטעו, זה לא רק מטריד אותי בגלל הרצון של נתניהו להימלט מכתב אישום, אלא לאור המשמעות של זה על הדמוקרטיה הישראלית בכללותה. מדובר בביטול מוחלט של המשפט החוקתי והמנהלי של מדינת ישראל בהצעת חוק אחת, שתשאיר את כולנו ללא הגנה @DaphnaLiel https://t.co/sUhad1PiTC",1,0.6670511
2019-05-22 10:29:27+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"זה אולי מתחיל כדחיית שימוע, אבל זה עלול להסתיים בביטולו. מדובר בלא פחות ממתן רישיון להחרבת האיזונים והבלמים בדמוקרטיה הישראלית. היועמ""ש מעניק לנתניהו מספיק זמן כדי לחוקק גם את חוק החסינות וגם את פסקת ההתבגרות כך שיוכל לקבוע סופית את מה שהוא באמת חושב: שהוא מעל החוק. @newsisrael13 https://t.co/dSNaScIn7t",0,0.4183552
2019-05-22 10:29:27+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"זה אולי מתחיל כדחיית שימוע, אבל זה עלול להסתיים בביטולו. מדובר בלא פחות ממתן רישיון להחרבת האיזונים והבלמים בדמוקרטיה הישראלית. היועמ""ש מעניק לנתניהו מספיק זמן כדי לחוקק גם את חוק החסינות וגם את פסקת ההתבגרות כך שיוכל לקבוע סופית את מה שהוא באמת חושב: שהוא מעל החוק. @newsisrael13 https://t.co/dSNaScIn7t",0,0.4183552
2019-05-18 21:29:51+00:00,user_mentions,Meretz,Left,Culanu,Right,Michal_Rozin,Meravbenari,@ze_lama @Meravbenari 🤦🏻‍♀️🤣,0,0.7236925
2019-05-18 20:52:44+00:00,free_mentions,Meretz,Left,Avoda,Left,Michal_Rozin,Syechimovich,הבת שלי שואלת למה נתקעה לסרבית השמלה בתחתונים?,0,0.6611836
2019-05-18 20:48:42+00:00,user_mentions,Meretz,Left,Culanu,Right,Michal_Rozin,Meravbenari,@Meravbenari לגמרי אפקט נטע,0,0.44344345
2019-05-18 20:34:49+00:00,user_mentions,Meretz,Left,Culanu,Right,Michal_Rozin,Meravbenari,@Meravbenari איפה הם היו כשביקרנו שם?,1,0.7681636
2019-05-16 14:47:21+00:00,user_mentions,Meretz,Left,Meretz,Left,Michal_Rozin,zehavagalon,"״שופטי העליון יכולים להמשיך לשחק את המשחק ששיחקו עד כה, אולי לנאום מדי פעם איזה ""נאום חריף"", ולקוות שמישהו אחר יציל אותם. אך כל ניסיון להעמיד פנים שישראל נמצאת כעת במצב נורמלי, הוא כמריחת איפור על פני מטורף. אם ימשיכו בניסיון ללכת בין הטיפות, סופם וסופנו לטבוע.״ @zehavagalon https://t.co/1tHw59GPd6",0,0.89794666
2019-05-16 14:47:21+00:00,quoted_status,Meretz,Left,Meretz,Left,Michal_Rozin,zehavagalon,"״שופטי העליון יכולים להמשיך לשחק את המשחק ששיחקו עד כה, אולי לנאום מדי פעם איזה ""נאום חריף"", ולקוות שמישהו אחר יציל אותם. אך כל ניסיון להעמיד פנים שישראל נמצאת כעת במצב נורמלי, הוא כמריחת איפור על פני מטורף. אם ימשיכו בניסיון ללכת בין הטיפות, סופם וסופנו לטבוע.״ @zehavagalon https://t.co/1tHw59GPd6",0,0.89794666
2019-05-15 18:03:26+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"נתניהו שוב, באופן לא מפתיע, שיקר במצח נחושה לאזרחים. חלפה ועברה כבר הבושה מן העולם, היא התנדפה עם סיום הבחירות. אני מפצירה בחברי הקואליציה לעצור את ההונאה הציבורית הגדולה ואת הטירוף https://t.co/FaDqWYkOhf",1,0.9247763
2019-05-15 18:03:26+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"נתניהו שוב, באופן לא מפתיע, שיקר במצח נחושה לאזרחים. חלפה ועברה כבר הבושה מן העולם, היא התנדפה עם סיום הבחירות. אני מפצירה בחברי הקואליציה לעצור את ההונאה הציבורית הגדולה ואת הטירוף https://t.co/FaDqWYkOhf",1,0.9247763
2019-05-15 10:56:54+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"אסור לנו לתת למבצע חיסול הדמוקרטיה של נתניהו לעבור בשתיקה. כדי לשמור על עצמו חופשי ממאסר, הוא מוכן לשרוף את הבית ולהפוך את האיזונים והבלמים במשטר הישראלי לדבר שילמדו עליו בשיעור היסטוריה. הוא לא יכול להתחמק מהביקורת - והוא יצטרך לשמוע אותה נאום אחר נאום במשכן הכנסת @MaarivOnline https://t.co/kbXlmG8iYh",1,0.99901175
2019-05-15 10:56:54+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"אסור לנו לתת למבצע חיסול הדמוקרטיה של נתניהו לעבור בשתיקה. כדי לשמור על עצמו חופשי ממאסר, הוא מוכן לשרוף את הבית ולהפוך את האיזונים והבלמים במשטר הישראלי לדבר שילמדו עליו בשיעור היסטוריה. הוא לא יכול להתחמק מהביקורת - והוא יצטרך לשמוע אותה נאום אחר נאום במשכן הכנסת @MaarivOnline https://t.co/kbXlmG8iYh",1,0.99901175
2019-05-13 08:00:09+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"זו לא פסקת התגברות אלא מבצע השתלטות עוינת על הדמוקרטיה הישראלית. הימין הישראלי מעוניין במשילות משוללת דמוקרטיה בה הממשלה תהיה חסינה מביקורת שיפוטית. והכל עשוי להגיע למימוש רק כדי להציל את נתניהו מהעמדה לדין. בדרך לשם, מערכת החוק שמגינה על כולנו, הולכת להישאר גם בלי שיניים תותבות https://t.co/Y1wi18lX7c",1,0.9670794
2019-05-13 08:00:09+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"זו לא פסקת התגברות אלא מבצע השתלטות עוינת על הדמוקרטיה הישראלית. הימין הישראלי מעוניין במשילות משוללת דמוקרטיה בה הממשלה תהיה חסינה מביקורת שיפוטית. והכל עשוי להגיע למימוש רק כדי להציל את נתניהו מהעמדה לדין. בדרך לשם, מערכת החוק שמגינה על כולנו, הולכת להישאר גם בלי שיניים תותבות https://t.co/Y1wi18lX7c",1,0.9670794
2019-05-07 22:42:49+00:00,user_mentions,Meretz,Left,Yamin Hadash,Right,Michal_Rozin,Shuli_MR,@Shuli_MR חיבוק גדול אהובה,0,0.97568196
2019-05-06 14:22:02+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"אני מברכת על פסק הדין המרגש של בג""ץ לבטל את ההחלטה הלא-חוקתית של נתניהו שלא לאשר לפלסטינים להגיע לטקס הזיכרון המשותף. בעקבות העתירה שהגישה חברתי עו״ד @gaby_lasky, הוכחנו שוב שאין לאף אחד מונופול על השכול ומחר יזכו לעמוד אלפי יהודים וערבים לטקס זיכרון משותף בקריאה לשלום ותקווה",1,0.9617954
2019-05-06 14:22:02+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"אני מברכת על פסק הדין המרגש של בג""ץ לבטל את ההחלטה הלא-חוקתית של נתניהו שלא לאשר לפלסטינים להגיע לטקס הזיכרון המשותף. בעקבות העתירה שהגישה חברתי עו״ד @gaby_lasky, הוכחנו שוב שאין לאף אחד מונופול על השכול ומחר יזכו לעמוד אלפי יהודים וערבים לטקס זיכרון משותף בקריאה לשלום ותקווה",1,0.9617954
2019-05-05 14:00:57+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"נתניהו מועל בתפקידו כשהוא ממשיך לחפש פלסטר לפצע המדמם בדרום, במקום ליזום מהלכים שיוכלו להחלימו ולייצר כאן מציאות שפויה יותר בשביל תושבי ותושבות העוטף. הצעד הכי נדרש כרגע הוא לחץ בינלאומי במשותף עם המדינות המתונות והרש""פ על החמאס כדי להגיע להפסקת אש, לפני שיהיו פגיעות נוספות בנפש",0,0.4577719
2019-05-05 14:00:57+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"נתניהו מועל בתפקידו כשהוא ממשיך לחפש פלסטר לפצע המדמם בדרום, במקום ליזום מהלכים שיוכלו להחלימו ולייצר כאן מציאות שפויה יותר בשביל תושבי ותושבות העוטף. הצעד הכי נדרש כרגע הוא לחץ בינלאומי במשותף עם המדינות המתונות והרש""פ על החמאס כדי להגיע להפסקת אש, לפני שיהיו פגיעות נוספות בנפש",0,0.4577719
2019-05-04 13:41:59+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"אני מחזקת את ידיהם של תושבי הדרום ומקווה להחלמה מהירה לכל הפצועים. המכה הכי קשה שנתניהו יכול להטיל היום על החמאס בעזה היא פתיחת מו""מ מידי וישיר מול הרשות הפלסטינית. זו התשובה הכי חזקה לטרור וזה הפיתרון היחיד לשינוי המציאות המעוותת של תושבי ותושבות הדרום",1,0.7937234
2019-05-04 13:41:59+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"אני מחזקת את ידיהם של תושבי הדרום ומקווה להחלמה מהירה לכל הפצועים. המכה הכי קשה שנתניהו יכול להטיל היום על החמאס בעזה היא פתיחת מו""מ מידי וישיר מול הרשות הפלסטינית. זו התשובה הכי חזקה לטרור וזה הפיתרון היחיד לשינוי המציאות המעוותת של תושבי ותושבות הדרום",1,0.7937234
2019-04-30 16:48:59+00:00,user_mentions,Meretz,Left,Blue and White,Center,Michal_Rozin,ZviHauser,"@HauserTov @ZviHauser מגיע גם לך ברכה אישית, שיהיה בהצלחה!",0,0.97470415
2019-04-30 13:03:51+00:00,user_mentions,Meretz,Left,Yesh Atid,Center,Michal_Rozin,KElharrar,עם החברות שלי במליאה @KElharrar @pninats https://t.co/YamSM7U8DJ,0,0.8129458
2019-04-30 13:03:51+00:00,free_mentions,Meretz,Left,Avoda,Left,Michal_Rozin,Syechimovich,עם החברות שלי במליאה @KElharrar @pninats https://t.co/YamSM7U8DJ,0,0.8129458
2019-04-30 06:54:55+00:00,user_mentions,Meretz,Left,Blue and White,Center,Michal_Rozin,YoazHendel1,@YoazHendel1 ברוך המצטרף ובהצלחה,0,0.98588204
2019-04-28 11:02:32+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"@ErelSegal ההתגוננות המטורפת של הימין וההתכחשות לכך שהימין הקיצוני בעולם, זה שטראמפ מעודד אותו, וזה שנתניהו מחבק אותו, מבצע פשעים אנטישמיים, מדגימה עד כמה אתם עיוורים למצב המסוכן. ולא כל ביקורת או פעולה  נגד מדינת ישראל או ממשלת ישראל, היא אנטישמיות.",1,0.8458271
2019-04-28 11:02:32+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"@ErelSegal ההתגוננות המטורפת של הימין וההתכחשות לכך שהימין הקיצוני בעולם, זה שטראמפ מעודד אותו, וזה שנתניהו מחבק אותו, מבצע פשעים אנטישמיים, מדגימה עד כמה אתם עיוורים למצב המסוכן. ולא כל ביקורת או פעולה  נגד מדינת ישראל או ממשלת ישראל, היא אנטישמיות.",1,0.8458271
2019-04-28 10:51:22+00:00,user_mentions,Meretz,Left,Likud,Right,Michal_Rozin,SharrenHaskel,"@SharrenHaskel שרן,  את לא נותנת לעובדות לבלבל אותך, אה? את ממשיכה לפמפם מסרים פופוליסטיים נגד השמאל העולמי. את מחיר הדמים של פשעי השנאה - שהאחראים לרובם הם ימנים נוצרים קיצוניים, שמקבלים רוח גבית מהדרגים הגבוהים ביותר בממשלות ארה""ב, אירופה וישראל - כולנו",0,0.5500438
2019-04-22 08:08:54+00:00,user_mentions,Meretz,Left,Meretz,Left,Michal_Rozin,zehavagalon,@DarshanNetanel @zehavagalon @Shuli_MR @GLZRadio מאזינה❣️,0,0.7236925
2019-04-22 08:08:54+00:00,user_mentions,Meretz,Left,Yamin Hadash,Right,Michal_Rozin,Shuli_MR,@DarshanNetanel @zehavagalon @Shuli_MR @GLZRadio מאזינה❣️,0,0.7236925
2019-04-21 10:23:17+00:00,user_mentions,Meretz,Left,Culanu,Right,Michal_Rozin,Meravbenari,@LinoyBarGeffen @Meravbenari מזכיר לך נשכחות? 🤣,0,0.8193831
2019-04-18 08:50:45+00:00,free_mentions,Meretz,Left,Avoda,Left,Michal_Rozin,Syechimovich,"כבוד ל@Haaretz שהקדישו את מאמר המערכת לחשיבות העצומה לבנות מערכת חינוך בה גם לנוער הטרנסי יש מקום. עם פתיחת המושב אגיש מחדש את הצעת החוק שלי להכשיר צוותי חינוך בנושא מגדר ונטייה מינית, כדי למנוע מקרים כאלו בדיוק https://t.co/nckvk1D1ah",0,0.9668082
2019-04-17 21:41:30+00:00,user_mentions,Meretz,Left,Avoda,Left,Michal_Rozin,HaimJelin,@HaimJelin אף אחד לא יצליח למלא את מקומך...😂,0,0.49676234
2019-04-17 21:40:14+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,IsraeliPM,"תודה @ruvirivlin שציינת בפני נתניהו את חשיבות שילובן של נשים בתפקידים בממשלה ובכנסת, לאור הירידה בייצוג הנשים בכנסת הקרובה ובעיקר בקואליציה. זכיתי לומר לך דברים ברוח זו במפגש במשכנך. מעריכה מאד",1,0.85723317
2019-04-17 21:40:14+00:00,free_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,"תודה @ruvirivlin שציינת בפני נתניהו את חשיבות שילובן של נשים בתפקידים בממשלה ובכנסת, לאור הירידה בייצוג הנשים בכנסת הקרובה ובעיקר בקואליציה. זכיתי לומר לך דברים ברוח זו במפגש במשכנך. מעריכה מאד",1,0.85723317
2019-04-17 17:43:46+00:00,user_mentions,Meretz,Left,Avoda,Left,Michal_Rozin,HaimJelin,"@HaimJelin חיים בהצלחה! תחסר לנו בכנסת: האנרגיות שלך, הלב הגדול וההומור.",0,0.99894553
2019-04-17 11:03:54+00:00,user_mentions,Meretz,Left,Likud,Right,Michal_Rozin,netanyahu,@AfifAbuMuch @netanyahu @regev_miri הישג אדיר!! כל הכבוד,0,0.9774939
2019-04-17 11:03:54+00:00,user_mentions,Meretz,Left,Likud,Right,Michal_Rozin,regev_miri,@AfifAbuMuch @netanyahu @regev_miri הישג אדיר!! כל הכבוד,0,0.9774939
2019-04-16 19:06:31+00:00,user_mentions,Meretz,Left,Ichud Hayamin,Right,Michal_Rozin,bezalelsm,@kann_news @guyzo צא ולמד @bezalelsm,0,0.7236925
2019-04-16 15:24:50+00:00,user_mentions,Meretz,Left,Avoda,Left,Michal_Rozin,cabel_eitan,@cabel_eitan וואו ממש מרגש... אתי מלכה!,0,0.67195475
2019-04-14 15:49:58+00:00,user_mentions,Meretz,Left,Ichud Hayamin,Right,Michal_Rozin,MotiYogev,"הסיפור הקשה היום שישודר במהדורת החדשות ב@kann הוא הוכחה נוספת לחשיבות החוק שאני ו@MotiYogev העברנו ברגע האחרון בכנסת הקודמת שאוסר על עברייני מין מורשעים לשנות את שמם, ללא אישור מיוחד. עלינו למנוע מסיפורים כאלו לחזור על עצמם ולהגן ככל האפשר בחוק על הנפגעות והנפגעים @VeredPelman https://t.co/VbKpGUi65x",1,0.9001249
2019-04-13 07:00:29+00:00,free_mentions,Meretz,Left,Avoda,Left,Michal_Rozin,Syechimovich,"@yudash אתה אחד האנשים שמחזירים לי את האמון שלי בבני אדם. זכיתי להכיר אותך ולשתף אתך פעולה במאבק בעוולות העולם. הדרך עוד ארוכה, ואני מבטיחה שתמיד תמצא אותי לצדך",0,0.66035926
2019-05-29 21:42:31+00:00,free_mentions,Blue and White,Center,Blue and White,Center,mikihaimovich1,Kachollavan19,"יוצא ביבי למצלמות, יוצאים שותפיו, ואומרים שזה בלתי נתפס... ואלו היו הם שהצביעו בעד ! תתביישו, אין לכם את מי להאשים, רק את עצמכם. מקוה שהציבור יזכור לכם את זה ובבחירות הבאות יצביע כחול לבן , אי של שפיות ואחריות",0,0.98492
2019-05-29 21:42:31+00:00,free_mentions,Blue and White,Center,Likud,Right,mikihaimovich1,IsraeliPM,"יוצא ביבי למצלמות, יוצאים שותפיו, ואומרים שזה בלתי נתפס... ואלו היו הם שהצביעו בעד ! תתביישו, אין לכם את מי להאשים, רק את עצמכם. מקוה שהציבור יזכור לכם את זה ובבחירות הבאות יצביע כחול לבן , אי של שפיות ואחריות",0,0.98492
2019-05-29 21:42:31+00:00,free_mentions,Blue and White,Center,Likud,Right,mikihaimovich1,netanyahu,"יוצא ביבי למצלמות, יוצאים שותפיו, ואומרים שזה בלתי נתפס... ואלו היו הם שהצביעו בעד ! תתביישו, אין לכם את מי להאשים, רק את עצמכם. מקוה שהציבור יזכור לכם את זה ובבחירות הבאות יצביע כחול לבן , אי של שפיות ואחריות",0,0.98492
2019-05-29 21:42:31+00:00,free_mentions,Blue and White,Center,Blue and White,Center,mikihaimovich1,BlueWhite2019,"יוצא ביבי למצלמות, יוצאים שותפיו, ואומרים שזה בלתי נתפס... ואלו היו הם שהצביעו בעד ! תתביישו, אין לכם את מי להאשים, רק את עצמכם. מקוה שהציבור יזכור לכם את זה ובבחירות הבאות יצביע כחול לבן , אי של שפיות ואחריות",0,0.98492
